IXOP1.6,57648.3288,122183.0694,390.1668
IXOP1.5,57648.3274,122183.0709,390.1653
IXOP1.4,57648.3273,122183.0720,390.1701
IXOP1.3,57648.3264,122183.0739,390.1645
IXOP1.2,57648.3260,122183.0743,390.1645
IXOP1.1,57648.3257,122183.0758,390.1659
yzhnay*,59079.9000,122161.5800,420.9170
7093* (2),57878.5180,122294.0150,393.9560
II089,62666.1771,124373.2544,394.8855
II088,62666.1770,124373.2544,394.8870
II087,62666.1770,124373.2543,394.8875
II086,62666.1835,124373.2541,394.8795
II085,62666.1830,124373.2543,394.8791
II084,62666.1832,124373.2542,394.8798
II083,62682.0651,124485.1917,396.1914
II082,62682.0652,124485.1917,396.1914
II081,62682.0650,124485.1917,396.1914
II080,62682.0650,124485.1912,396.1919
II079,62682.0651,124485.1912,396.1920
II078,62682.0650,124485.1912,396.1919
II077,62676.9401,124372.4144,394.9781
II076,62676.9397,124372.4148,394.9793
II075,62676.9401,124372.4149,394.9796
II074,62676.9444,124372.4148,394.9728
II073,62676.9443,124372.4149,394.9723
II072,62676.9433,124372.4149,394.9739
II071,62724.9201,124483.3532,395.9209
II070,62724.9201,124483.3534,395.9211
II069,62724.9201,124483.3529,395.9209
II068,62724.9201,124483.3556,395.9175
II067,62724.9196,124483.3556,395.9168
II066,62724.9198,124483.3556,395.9173
II065,62728.9167,124367.3030,395.5277
II064,62728.9189,124367.3038,395.5280
II063,62728.9187,124367.3035,395.5271
II062,62728.9131,124367.3015,395.5361
II061,62728.9144,124367.3017,395.5361
II060,62728.9137,124367.3016,395.5368
II059,62798.6172,124480.1147,396.5223
II058,62798.6172,124480.1142,396.5221
II057,62798.6170,124480.1141,396.5213
II056,62798.6175,124480.1178,396.5112
II055,62798.6174,124480.1189,396.5120
II054,62798.6172,124480.1193,396.5137
II053,62798.6166,124480.1150,396.5222
II052,62798.6168,124480.1156,396.5228
II051,62798.6165,124480.1162,396.5224
II050,62819.9729,124365.0137,396.7387
II049,62819.9726,124365.0134,396.7442
II048,62819.9729,124365.0133,396.7431
II047,62819.9780,124365.0198,396.7284
II046,62819.9774,124365.0192,396.7285
II045,62819.9771,124365.0192,396.7267
II044,62823.9436,124479.3074,396.9483
II043,62823.9437,124479.3070,396.9518
II042,62823.9435,124479.3069,396.9502
II041,62823.9429,124479.3016,396.9621
II040,62823.9429,124479.3008,396.9636
II039,62823.9433,124479.3024,396.9626
II038,62847.3830,124365.6148,396.9063
II037,62847.3822,124365.6131,396.9015
II036,62847.3851,124365.6175,396.9047
II035,62847.3888,124365.6225,396.8900
II034,62847.3868,124365.6201,396.8911
II033,62847.3876,124365.6211,396.8876
II032,62845.4647,124478.0345,397.0987
II031,62845.4652,124478.0389,397.0980
II030,62845.4647,124478.0364,397.0960
II029,62845.4643,124478.0296,397.1147
II028,62845.4647,124478.0301,397.1147
II027,62845.4644,124478.0293,397.1131
II026,62874.3876,124366.1513,396.9490
II025,62874.3880,124366.1525,396.9511
II024,62874.3863,124366.1498,396.9502
II023,62874.3912,124366.1578,396.9331
II022,62874.3909,124366.1574,396.9299
II021,62874.3919,124366.1589,396.9287
II020,62868.9738,124477.5477,397.1639
II019,62868.9739,124477.5443,397.1655
II018,62868.9743,124477.5453,397.1677
II017,62868.9741,124477.5396,397.1837
II016,62868.9740,124477.5386,397.1798
II015,62868.9736,124477.5376,397.1803
II014,62904.2055,124366.7370,397.0383
II013,62904.2068,124366.7389,397.0394
II012,62904.2051,124366.7362,397.0324
II011,62904.2087,124366.7433,397.0171
II010,62904.2087,124366.7435,397.0157
II009,62904.2091,124366.7438,397.0175
II008,62904.2092,124366.7445,397.0192
II007,62922.6983,124475.2354,396.9722
II006,62922.6987,124475.2388,396.9746
II005,62922.6994,124475.2416,396.9704
II004,62922.6981,124475.2322,396.9933
II003,62922.6984,124475.2317,396.9932
II002,62922.6983,124475.2310,396.9941
II001,62922.6985,124475.2298,396.9882
IIOR,62922.6870,124475.2310,396.9980
IIST1,62673.0170,124485.7970,396.5360
